"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.353360569E1,4.550133571E1,9.158327013E0,1.302896923E2,2.099999905E0,2.521116028E2,1.470624942E1,3.000000000E0
1.553365326E1,4.550134288E1,9.158314226E0,1.299916577E2,2.259999990E0,2.521116028E2,1.064405475E1,3.000000000E0
1.653367710E1,4.550134145E1,9.158283645E0,1.304372754E2,2.250000000E0,2.521116028E2,1.073784690E1,3.000000000E0
1.753369713E1,4.550134001E1,9.158252568E0,1.303535351E2,2.250000000E0,2.521116028E2,1.082529730E1,3.000000000E0
1.853372383E1,4.550133693E1,9.158213054E0,1.304748730E2,2.220000029E0,2.521116028E2,9.776193170E0,3.000000000E0
1.953374016E1,4.550133419E1,9.158179890E0,1.301306349E2,2.690000057E0,2.510089722E2,9.897301918E0,3.000000000E0
2.053375411E1,4.550133571E1,9.158186183E0,1.298620801E2,2.390000105E0,2.510089722E2,8.343783080E0,3.000000000E0
2.153376412E1,4.550132591E1,9.158145708E0,1.301191602E2,2.460000038E0,2.510089722E2,7.956236053E0,3.000000000E0
2.253377366E1,4.550131855E1,9.158115282E0,1.305254102E2,2.400000095E0,2.510089722E2,8.180032577E0,3.000000000E0
2.353378212E1,4.550130898E1,9.158075757E0,1.305974927E2,2.400000095E0,2.510089722E2,7.795561962E0,3.000000000E0
2.453378975E1,4.550130196E1,9.158046728E0,1.306941114E2,2.369999886E0,2.510089722E2,7.992900110E0,3.000000000E0
2.553379750E1,4.550129497E1,9.158017829E0,1.309402051E2,2.369999886E0,2.510089722E2,8.138058379E0,3.000000000E0
2.653380394E1,4.550129947E1,9.158036433E0,1.309766431E2,2.289999962E0,2.510089722E2,7.239786654E0,3.000000000E0
2.753381014E1,4.550129273E1,9.158008609E0,1.313447461E2,2.289999962E0,2.510089722E2,7.453924243E0,4.000000000E0
2.853381622E1,4.550128583E1,9.157980072E0,1.312994580E2,2.289999962E0,2.510089722E2,7.703033615E0,3.000000000E0
2.953382087E1,4.550127542E1,9.157937087E0,1.315835767E2,2.390000105E0,2.510089722E2,7.377332899E0,3.000000000E0
3.053382516E1,4.550126813E1,9.157906942E0,1.319320266E2,2.809999943E0,2.510089722E2,7.563016637E0,3.000000000E0
3.153383064E1,4.550125643E1,9.157858745E0,1.322210280E2,2.809999943E0,2.507469788E2,7.275065736E0,3.000000000E0
3.353383768E1,4.550125344E1,9.157846564E0,1.277100000E2,2.629476149E0,2.507469788E2,2.921058795E1,3.266970471E2
3.453384185E1,4.550122477E1,9.157735431E0,1.334107355E2,2.829344696E0,2.492831726E2,4.227307227E1,6.869134441E0
3.553384423E1,4.550122188E1,9.157719944E0,1.332656530E2,2.637393975E0,2.514523773E2,3.976019559E1,7.334808695E0
3.653384697E1,4.550120866E1,9.157639991E0,1.328804520E2,2.871537546E0,2.514523773E2,3.782296718E1,7.255485940E0
3.753384936E1,4.550119312E1,9.157598011E0,1.327708040E2,2.890119780E0,2.512805786E2,3.614776871E1,6.992459265E0
3.853385139E1,4.550118247E1,9.157553317E0,1.325409885E2,2.858990966E0,2.512805786E2,3.455628184E1,7.173236978E0
3.953385329E1,4.550117186E1,9.157475252E0,1.324041180E2,2.921167421E0,2.512805786E2,2.545468278E1,6.560660356E0
4.053385484E1,4.550116824E1,9.157436955E0,1.321375340E2,2.702693324E0,2.512805786E2,2.229493803E1,6.248392744E0
4.153385639E1,4.550115793E1,9.157379091E0,1.323651874E2,2.713117605E0,2.512805786E2,1.883183339E1,6.029891347E0
4.253385723E1,4.550114316E1,9.157334959E0,1.316110968E2,2.806498819E0,2.512805786E2,1.830952631E1,5.956067000E0
4.353385866E1,4.550115378E1,9.157265083E0,1.323651050E2,2.742120022E0,2.512805786E2,1.769428438E1,6.066057836E0
4.453385913E1,4.550112660E1,9.157216408E0,1.323476402E2,2.781706753E0,2.512805786E2,1.726182947E1,6.111719743E0
4.553386045E1,4.550112230E1,9.157229638E0,1.322238513E2,2.654981468E0,2.512805786E2,2.416671442E1,1.160184138E2
4.653386033E1,4.550109783E1,9.157164075E0,1.321781639E2,2.740824881E0,2.512805786E2,1.050949249E1,2.457608342E1
