Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
30.21523931,45.08402833,9.201336667,63.53704119,3.364224434,189.9299927,2.099999905,8.600000381
31.21523931,45.08399833,9.201323333,63.33710141,3.371430635,197.6499939,2.099999905,8.699999809
32.21523931,45.08396667,9.20131,63.43716666,3.402828693,195.7799988,2.200000048,8.5
33.21523931,45.08393,9.2013,63.43725458,3.487757683,190.5299988,2.200000048,8.399999619
34.21523931,45.083895,9.20129,63.33733746,3.562907219,189.8300018,2.200000048,8.399999619
35.21523931,45.08386167,9.201283333,63.53742289,3.588643312,187.1300049,2.200000048,8.5
36.21523931,45.08383167,9.201276667,63.73749826,3.602540731,188.9700012,2.200000048,8.5
37.21523931,45.08379833,9.201268333,63.3375799,3.611805916,190.0099945,2.200000048,8.5
38.21523931,45.08376667,9.201258333,63.03765272,3.623129606,190.3699951,2.200000048,8.399999619
39.21523931,45.083735,9.20125,62.93772933,3.618497133,191.3600006,2.200000048,8.5
40.21523931,45.083705,9.20124,63.03779712,3.642689228,194.9900055,2.200000048,8.199999809
41.21523931,45.083675,9.201231667,63.3378687,3.665336847,190.25,2.200000048,8.300000191
42.21523931,45.08364333,9.201218333,63.03793394,3.653498411,194.5399933,2.200000048,8.199999809
43.21523931,45.08361,9.201208333,62.73801179,3.594820023,193.1199951,2.200000048,8.199999809
44.21523931,45.08358333,9.201198333,62.93806952,3.570628166,192.4600067,2.200000048,8.100000381
45.21523931,45.08355167,9.201186667,63.03813855,3.596879005,194.6300049,2.200000048,8.199999809
46.21523931,45.08352,9.201175,63.03820758,3.619526625,194.4799957,2.200000048,8.199999809
47.21523931,45.08348667,9.201166667,62.93828921,3.608717442,188.7100067,2.200000048,8.100000381
48.21523931,45.08345333,9.201161667,63.03837841,3.600481987,185.1399994,2.200000048,7.800000191
49.21523931,45.08342,9.201155,63.23846383,3.631880045,193.4400024,2.200000048,7.699999809
50.21523931,45.08338833,9.201141667,63.43852907,3.678205013,193.0800018,2.200000048,7.800000191
51.21523931,45.083355,9.201131667,63.23860691,3.69982338,193.0,2.200000048,7.699999809
52.21523931,45.083325,9.20112,63.3386709,3.694161415,193.6300049,2.200000048,7.800000191
53.21523931,45.08329833,9.201106667,63.13872105,3.678205013,203.2799988,2.200000048,7.800000191
54.21523931,45.08327167,9.201088333,63.03875983,3.654013157,212.1199951,2.200000048,7.800000191
55.21523931,45.083245,9.201068333,63.13879482,3.628791571,202.75,2.200000048,7.900000095
56.21523931,45.08321333,9.201055,63.33886005,3.577834129,198.2200012,2.200000048,7.900000095
57.21523931,45.08318333,9.201045,63.43892783,3.563421965,196.6999969,2.099999905,7.800000191
58.21523931,45.083155,9.201031667,63.338983,3.571142673,194.8899994,2.200000048,7.900000095
59.21523931,45.08312,9.201026667,62.73907723,3.559818983,196.8099976,1.700000048,6.5
60.21523931,45.08309,9.201013333,62.73913743,3.503714085,196.9900055,1.899999976,6.900000095
61.21523931,45.08306333,9.201001667,62.63919135,3.447094679,194.8899994,2.0,7.300000191
62.21523931,45.08303667,9.200988333,62.53924149,3.425991058,193.0099945,2.099999905,7.5
63.21523931,45.08300833,9.200973333,62.23929287,3.45430088,202.25,2.099999905,7.599999905
64.21523931,45.08298,9.20096,62.13934804,3.441432714,202.1600037,2.099999905,7.5
65.21523931,45.082955,9.200948333,61.93939693,3.377607107,196.6199951,2.099999905,7.599999905
66.21523931,45.08293,9.200938333,62.13944962,3.333855867,188.8399963,2.099999905,7.599999905
67.21523931,45.08291167,9.200933333,62.03949356,3.257162333,192.5800018,1.700000048,6.400000095
68.21523931,45.082885,9.20093,62.23956643,3.125393391,192.8300018,1.600000024,6.300000191
69.21523931,45.08286667,9.200923333,62.93960658,2.945755243,192.5800018,1.5,6.199999809
70.21523931,45.082855,9.200915,62.63962283,2.735748529,196.4400024,1.5,6.300000191
71.21523931,45.082845,9.200913333,62.33964921,2.486623049,173.3699951,1.5,5.900000095
72.21523931,45.08283667,9.200915,62.33967814,2.164407015,184.2299957,1.5,6.0
73.21523931,45.08283667,9.200911667,62.13967056,1.817998886,166.1900024,1.399999976,5.900000095
74.21523931,45.08283833,9.200911667,61.93966553,1.500415325,264.6000061,1.399999976,5.699999809
75.21523931,45.08284,9.20091,61.83965671,1.20959723,263.0700073,1.299999952,5.699999809
76.21523931,45.08283833,9.20091,61.63966174,0.9321619272,297.3599854,1.299999952,5.599999905
77.21523931,45.08283833,9.200911667,61.53966553,0.666565299,144.5700073,1.200000048,5.599999905
