"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.141282005E2,4.550114213E1,9.162136596E0,1.314371461E2,3.008624905E0,2.454940291E2,1.558076421E1,1.048959987E1
2.151281949E2,4.550112858E1,9.162098494E0,1.313372382E2,3.090111025E0,2.464676771E2,1.562550307E1,1.043095038E1
2.161281881E2,4.550111532E1,9.162051692E0,1.318765074E2,3.395585408E0,2.483495166E2,1.555424141E1,1.063853540E1
2.171281821E2,4.550110574E1,9.162012416E0,1.314823342E2,3.207834412E0,2.470964861E2,1.532429706E1,1.086518095E1
2.181281762E2,4.550108719E1,9.161980727E0,1.314655473E2,3.195311276E0,2.425481219E2,1.511589971E1,1.102186797E1
2.191281692E2,4.550108468E1,9.161940902E0,1.322681590E2,3.250610561E0,2.582325690E2,1.535826017E1,1.097465484E1
2.201281636E2,4.550107762E1,9.161912430E0,1.315606746E2,2.790912955E0,2.564142492E2,1.501194030E1,1.038387149E1
2.211281574E2,4.550106527E1,9.161877415E0,1.313381000E2,2.809775165E0,2.531903105E2,1.475206065E1,1.050561284E1
2.221281508E2,4.550105137E1,9.161838275E0,1.318495764E2,3.000903369E0,2.480051117E2,1.447892365E1,1.049760049E1
2.231281438E2,4.550103629E1,9.161806237E0,1.316562337E2,3.025598080E0,2.412531125E2,1.444465746E1,1.009767664E1
2.241281389E2,4.550102626E1,9.161768741E0,1.312059495E2,3.015047410E0,2.422248739E2,1.452634679E1,9.965416951E0
2.251281322E2,4.550101334E1,9.161727085E0,1.313638437E2,3.215145227E0,2.428389665E2,1.441090290E1,9.782845250E0
2.261281261E2,4.550100045E1,9.161700005E0,1.302279867E2,2.808278181E0,2.405502400E2,1.460170968E1,9.841126352E0
2.271281192E2,4.550098853E1,9.161659066E0,1.311598191E2,3.090118903E0,2.445656797E2,1.508429872E1,1.015881485E1
2.281281129E2,4.550098918E1,9.161620516E0,1.320334558E2,2.911914748E0,2.563989902E2,1.495326487E1,1.020387467E1
2.291281073E2,4.550098249E1,9.161585462E0,1.316058392E2,2.822498244E0,2.568722827E2,1.473320651E1,1.012070377E1
2.301281005E2,4.550096688E1,9.161555533E0,1.317122113E2,2.788397102E0,2.466165304E2,1.507381192E1,1.049811287E1
2.311280948E2,4.550095109E1,9.161513386E0,1.318315277E2,3.233466769E0,2.422479586E2,1.497934730E1,1.035333494E1
2.321280886E2,4.550093133E1,9.161488917E0,1.318603117E2,2.933715570E0,2.287223469E2,1.474858197E1,1.077421179E1
2.331280823E2,4.550093540E1,9.161451978E0,1.319392100E2,2.535696557E0,2.542287980E2,1.425155025E1,1.102727532E1
2.341280760E2,4.550092197E1,9.161417683E0,1.324070921E2,2.678881545E0,2.438646073E2,1.379640460E1,1.087719548E1
2.351280698E2,4.550090703E1,9.161379658E0,1.330945642E2,3.061728333E0,2.404297435E2,1.342042740E1,1.088328240E1
2.361280632E2,4.550089363E1,9.161352606E0,1.328328033E2,2.886577554E0,2.377273529E2,1.312953222E1,1.088987756E1
2.371280605E2,4.550088312E1,9.161325751E0,1.335759437E2,2.511330040E0,2.357015525E2,1.275536031E1,1.069126045E1
2.381280512E2,4.550087118E1,9.161307655E0,1.339476479E2,1.995787581E0,2.283382911E2,1.251608116E1,1.066513466E1
2.391280440E2,4.550086118E1,9.161299949E0,1.338256753E2,1.373410786E0,2.125604173E2,1.223078531E1,1.057295308E1
2.401280389E2,4.550085015E1,9.161302983E0,1.336557136E2,1.267718803E0,1.855327564E2,1.205497517E1,6.634706977E0
2.411280326E2,4.550083631E1,9.161317547E0,1.337284211E2,1.522189407E0,1.609823781E2,1.178057702E1,9.337967238E0
