"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.467832542E0,-3.927647479E-1,1.535665941E-1,2.141497124E0,2.182626120E0
1.477803542E0,2.624158208E-1,5.540637365E-1,1.400784709E0,1.529067196E0
1.487773542E0,8.175000975E-1,9.688576135E-1,2.582264918E-1,1.293704914E0
1.497743542E0,1.388414779E0,1.741911563E0,-8.980919784E-1,2.401774488E0
1.507713542E0,2.172544962E0,1.961540292E0,-1.917715411E0,3.499317694E0
1.517683542E0,1.666588608E0,1.860449242E0,-2.799541020E0,3.751828740E0
1.527653542E0,1.376835099E0,1.460027821E0,-2.697638084E0,3.362232497E0
1.537624542E0,1.803458332E0,1.360135743E0,-1.926448227E0,2.968776510E0
1.547594542E0,1.371000309E0,1.326453735E0,-1.364588106E0,2.345468408E0
1.557564542E0,1.842870173E0,1.335487098E0,-9.613910115E-1,2.470621165E0
1.567534542E0,2.055184620E0,1.201720638E0,-3.616584742E-1,2.408051737E0
1.577504542E0,1.818039533E0,2.014996414E0,4.419167715E-1,2.749685205E0
1.587474542E0,2.534051409E0,2.537990971E0,3.078991735E-1,3.599668959E0
1.597445542E0,2.508051180E0,2.297411960E0,-6.932154822E-1,3.471162650E0
1.607415542E0,1.874271768E0,2.006371187E0,-1.802047545E0,3.284173465E0
1.617385542E0,1.756074981E0,1.905395620E0,-2.648931363E0,3.705559225E0
1.627355542E0,9.237749961E-1,3.032487952E0,-3.108713132E0,4.439982067E0
1.637325542E0,3.537974775E-1,4.582244221E0,-2.664538166E0,5.312428672E0
1.647295542E0,2.395348437E-2,4.621193986E0,-2.035206438E0,5.049561652E0
1.657266542E0,-6.896499963E-1,3.575132661E0,-8.644921231E-1,3.742263659E0
1.667236542E0,-9.235973869E-1,9.716850346E-1,3.706649405E-1,1.390897709E0
1.677206542E0,-1.769808190E0,-6.360571951E-1,-1.758433163E-1,1.888838441E0
1.687176542E0,-2.428859707E0,6.554874927E-2,-5.721693474E-1,2.496203893E0
1.697146542E0,-2.430637407E0,2.558110947E0,-1.926617212E0,4.020420837E0
1.707116542E0,-3.699262617E0,4.093762855E0,-2.654073989E0,6.122707486E0
1.717087542E0,-3.857549376E0,4.585045622E0,-2.900294393E0,6.656954117E0
1.727057542E0,-3.855537934E0,3.262222716E0,-1.259128309E0,5.205062335E0
1.737027542E0,-4.228398796E0,1.655256412E0,3.624115956E-1,4.555279611E0
1.746997542E0,-4.136958576E0,2.717873544E-2,1.359343153E-1,4.139280503E0
1.756967542E0,-4.025063041E0,-1.057489708E0,1.143101424E-1,4.163229970E0
1.766937542E0,-3.365995006E0,-2.180758839E0,-5.578243732E-3,4.010693532E0
1.776907542E0,-2.834838029E0,-2.762572876E0,2.674767870E-1,3.967323957E0
1.786878542E0,-3.012063920E0,-2.376662782E0,2.222516729E0,4.434031535E0
1.796848542E0,-2.635924816E0,-1.680663441E0,4.393589655E0,5.392249929E0
1.806818542E0,-2.107380668E0,-1.345475020E0,5.541737226E0,6.079655236E0
1.816788542E0,-1.478125977E0,-2.458750674E0,4.625730549E0,5.443132773E0
1.826758542E0,-1.043436145E0,-3.744175665E0,3.444418155E0,5.193421495E0
1.836728542E0,-4.838423310E-1,-3.686696366E0,2.504265400E0,4.482987697E0
1.846699542E0,-2.919266269E-1,-3.000866502E0,1.805248311E0,3.514163112E0
1.856669542E0,-9.340433646E-2,-3.044456618E0,1.390022324E0,3.348074451E0
1.866639542E0,-7.010878810E-1,-4.064835510E0,1.359610371E0,4.343150044E0
1.876609542E0,-7.104759512E-1,-4.389786626E0,1.389743997E0,4.659011813E0
1.886579542E0,-8.143051788E-1,-4.054735907E0,1.476373420E0,4.391315825E0
1.896549542E0,-2.969500064E-1,-3.748941731E0,8.661176491E-1,3.859132440E0
1.906520542E0,-4.284320690E-2,-2.746798258E0,8.419522762E-2,2.748422283E0
1.916490542E0,-9.709071357E-2,-2.273952931E0,4.406555271E-1,2.318289420E0
1.926460542E0,-8.081302998E-1,-1.833397976E0,7.978519911E-1,2.156615524E0
1.936430542E0,-1.266145845E0,-1.742048680E0,1.394681386E0,2.565734802E0
1.946400542E0,-2.823749808E-1,-1.394560348E0,6.416968346E-1,1.560868035E0
1.956370167E0,2.200126717E-1,-9.496828392E-1,-3.516269910E-1,1.036312989E0
1.966341167E0,-2.381573859E-1,-6.923065326E-1,3.267581981E-1,8.017344919E-1
1.976311167E0,-6.570949654E-1,-1.061528380E0,8.537870407E-2,1.251361586E0
1.986281167E0,-1.328228218E0,-8.038240448E-1,-7.829029995E-1,1.738752542E0
1.996251167E0,-9.469302624E-1,-1.829780889E-1,-1.105759935E0,1.467263759E0
2.006221167E0,-7.309008602E-1,5.656765991E-1,-5.964048868E-1,1.099956759E0
2.016191167E0,-9.093447257E-1,2.282369998E-1,-3.101480126E-1,9.875179735E-1
2.026162167E0,-4.400282671E-1,-7.438243032E-3,-3.027290654E-1,5.341583008E-1
