"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.481897458E0,2.629709811E0,-3.806191235E0,-1.164831198E1,1.253338092E1
2.491867458E0,1.379847438E0,-2.203459776E0,-2.628509962E0,3.697063505E0
2.501837458E0,1.644576765E0,2.596555513E-1,3.642449316E0,4.004933303E0
2.511807458E0,7.152781232E-1,9.607928413E-1,2.886232424E0,3.124913324E0
2.521777458E0,2.012884619E-1,1.906390816E0,-5.338771015E-1,1.989941644E0
2.531746458E0,4.204810617E-1,1.476408504E0,-1.432998190E0,2.100016715E0
2.541716458E0,-7.720396037E-1,8.760064602E-2,-4.712879205E-1,9.087526214E-1
2.551686458E0,-6.399239588E-1,-6.678543538E-1,-7.240250462E-1,1.174625208E0
2.561656458E0,-9.300139021E-2,-2.885922521E-1,6.261432409E-2,3.096050713E-1
2.571626458E0,1.372230417E-1,8.313249618E-1,2.989652127E-1,8.940422550E-1
2.581596458E0,6.543630731E-1,7.592051116E-1,-3.047108622E0,3.207717941E0
2.591566458E0,4.660120143E-1,-2.840054038E-1,-3.219650016E0,3.265573838E0
2.601535458E0,-7.394732438E-2,-9.272111124E-1,1.178967075E0,1.501716358E0
2.611505458E0,6.589086986E-1,4.400705132E-1,3.465321951E0,3.554754415E0
2.621475458E0,8.272523030E-1,3.795867683E0,2.329627195E0,4.529913985E0
2.631445458E0,4.733717950E-1,3.330262379E0,-2.124434949E0,3.978435902E0
2.641415458E0,2.354633544E-2,-2.498338955E0,-5.127161450E0,5.703510893E0
2.651385458E0,-1.489841020E0,-2.423153409E-1,-6.400437098E0,6.576012320E0
2.661355458E0,-4.762744260E-1,6.472630330E0,-4.671275096E0,7.996411179E0
2.671324458E0,1.433584958E0,9.973030897E0,2.154854504E0,1.030339308E1
2.681294458E0,1.151087551E0,3.474981844E0,6.901428289E0,7.812183676E0
2.691264458E0,1.362996201E-1,-7.461714925E0,8.824012676E0,1.155677147E1
2.701234458E0,-1.657621903E0,-9.143878176E0,3.493416653E0,9.927848628E0
2.711204458E0,1.844713654E0,-2.811616105E-1,-3.840316170E0,4.269666099E0
2.721174458E0,3.771568701E0,3.252246489E0,-4.520913945E0,6.726105901E0
2.731144458E0,4.080247016E0,-2.809551161E0,4.343279042E0,6.588328033E0
2.741113458E0,1.044917464E0,-3.357255465E0,6.538116807E0,7.423610183E0
2.751083458E0,-1.728612217E0,1.752869537E0,5.248287692E0,5.796997112E0
2.761053458E0,1.891726584E0,2.498915198E0,2.494743794E-1,3.144112609E0
2.771023458E0,-2.058759461E0,-6.641153517E-1,-5.561093849E-1,2.233561588E0
2.780993458E0,-1.123729306E0,-2.178227871E0,-5.402400416E-1,2.509841333E0
2.790963458E0,-8.492544253E-1,-1.078324800E0,-3.245833263E0,3.524124150E0
2.800933458E0,-1.195536769E0,5.451037556E-1,-6.230585423E0,6.367624438E0
2.810902458E0,-2.592625015E0,-2.907206386E0,1.267207407E0,4.096262693E0
2.820872458E0,-1.848056946E0,-4.813593109E0,7.479504493E0,9.084546250E0
2.830842458E0,2.534995296E-1,1.664164352E-1,5.423898289E0,5.432368645E0
2.840812458E0,-2.594444303E-1,6.426417446E0,-3.924580979E-1,6.443615132E0
2.850782458E0,1.800849450E0,4.735926590E0,-2.479291357E0,5.640828400E0
2.860752458E0,1.606519285E0,-8.892384169E-1,-3.476971943E0,3.932045660E0
2.870722458E0,-6.263212886E-1,-3.043940893E0,-5.664811760E0,6.461265108E0
2.880691458E0,-1.968987452E0,1.207401793E0,-4.558184683E0,5.109968520E0
2.890661458E0,-1.821873991E0,4.426664723E0,-5.110757672E0,7.002458810E0
2.900631458E0,-6.854634630E-1,3.259532412E0,-6.993312020E0,7.746019927E0
2.910601458E0,-1.462432343E0,-1.363781190E-1,-5.790815749E0,5.974182320E0
2.920571458E0,-1.981583670E0,-2.116467533E0,-2.577785951E-1,2.910765958E0
2.930541458E0,-5.853805099E-1,-2.560742779E0,1.398124694E1,1.422586869E1
2.940511458E0,9.643155695E-1,6.230532798E-1,1.281974316E1,1.287104948E1
2.950480458E0,6.129585736E-1,1.981916669E-1,5.440692662E0,5.478698275E0
2.960450458E0,6.227099021E-1,-1.992891600E0,2.979046447E0,3.637870571E0
2.970420458E0,-5.493975488E-1,-4.375471473E-1,2.026761889E0,2.145005578E0
2.980390458E0,-8.522884724E-1,1.750981179E0,1.512648962E0,2.465854337E0
2.990360458E0,1.953338585E-1,1.835551213E0,-1.562134532E0,2.418195168E0
3.000330458E0,-1.940052249E-1,-1.613788251E0,-1.731906685E0,2.375173954E0
3.010300458E0,-1.741406364E0,2.544094294E-1,-3.072921156E0,3.541195379E0
3.020270458E0,-1.085799295E0,1.560142678E0,-1.978380858E0,2.743537152E0
3.030239458E0,-8.422044374E-1,1.609118957E0,-2.507272038E0,3.095962727E0
3.040209458E0,-4.004639229E-2,-9.903797525E-1,-2.410468460E0,2.606302738E0
3.050179458E0,-9.098542374E-1,-1.351236866E0,-1.494959965E0,2.211013590E0
3.060149458E0,-1.606968643E0,1.074042884E-1,1.475778759E-1,1.617301187E0
3.070119458E0,-9.048909746E-1,1.129588216E0,1.680115557E-1,1.457060430E0
3.080089458E0,3.535946522E-1,-5.162799060E-3,-8.407652915E-1,9.121086053E-1
3.090059458E0,2.064409187E0,2.178669629E-1,-2.665945591E0,3.378833704E0
3.100028458E0,1.562179410E0,1.855762407E0,-3.764887088E0,4.478686571E0
3.109998458E0,8.776419264E-1,5.865020424E-1,-2.151177190E0,2.396206022E0
3.119968458E0,8.676671612E-1,-1.819444765E0,-7.432273024E-1,2.148397631E0
