"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.702090750E0,1.114790229E0,-1.428606639E0,3.393077847E0,3.846641582E0
2.712060750E0,-1.136349059E0,5.914812389E-1,-2.666092941E0,2.957903110E0
2.722030750E0,-4.218459845E-1,-9.628814667E-1,-2.027683411E0,2.283986595E0
2.732000750E0,1.381361136E0,3.820402600E0,-1.624954678E0,4.375398533E0
2.741970750E0,-6.494198370E-1,-4.512630780E0,2.934102994E0,5.421673455E0
2.751940750E0,-7.992211166E-1,-6.647625800E0,4.613321587E0,8.130954387E0
2.761910750E0,-5.021722557E-1,-8.347280413E-2,-1.292931063E0,1.389537843E0
2.771881750E0,4.298045567E-1,7.647585046E-1,8.995379949E-1,1.256485627E0
2.781851750E0,1.139075470E0,2.750123569E0,2.064077066E0,3.622304060E0
2.791821750E0,-1.222111779E0,-5.472575775E0,2.656478949E0,6.204798403E0
2.801791500E0,1.426524445E0,-4.520816005E0,-8.050113219E-1,4.808408528E0
2.811761500E0,-8.052145126E-1,4.866125956E-1,-2.871755887E0,3.021943763E0
2.821731500E0,3.246387286E-1,8.582701010E-1,1.676078639E0,1.910826385E0
2.831701500E0,1.389709937E-1,-7.386001083E-1,4.245075055E0,4.311090962E0
2.841671500E0,-1.359248428E0,-2.729124463E0,1.577091125E0,3.432621891E0
2.851641500E0,8.164858979E-1,8.043266129E-1,-2.003944885E0,2.308546214E0
2.861612500E0,-7.556064427E-1,1.146574962E0,-3.507405531E-1,1.417248805E0
2.871582500E0,-3.338453159E-1,-9.879449719E-1,3.184186068E0,3.350601271E0
2.881552500E0,2.332170003E-1,-4.198373929E-1,2.986307520E-1,5.655386209E-1
2.891522500E0,-5.619162548E-1,-8.897032705E-1,1.198263472E0,1.594727919E0
2.901492500E0,-9.067780173E-1,1.579321253E-1,1.720478886E0,1.951214116E0
2.911462500E0,-6.653798852E-1,-5.879892817E-1,-1.338493736E0,1.606246329E0
2.921432500E0,-1.677262993E0,2.677018463E0,-5.793659250E0,6.598948894E0
2.931402500E0,-4.340139672E0,1.789492403E0,-4.887225634E0,6.776730025E0
2.941372500E0,-2.586610569E0,1.369909949E0,-1.338061627E0,3.218325096E0
2.951342500E0,-7.925680815E-1,-1.204820539E0,1.501325244E-1,1.449929816E0
2.961313500E0,5.557497811E-1,-1.178107242E0,4.956268387E0,5.124586892E0
2.971283500E0,1.855759191E0,1.086630477E0,1.981278153E0,2.924050459E0
2.981253500E0,1.759111294E0,3.062354652E0,-8.242749739E-1,3.626557292E0
2.991223500E0,1.445346048E0,1.374837690E0,-1.577253678E0,2.543016523E0
3.001193500E0,3.210148875E0,1.116647159E0,-5.946633521E0,6.849409238E0
3.011163500E0,3.108635657E-1,-4.120740446E-1,-8.746206701E-1,1.015579879E0
3.021133500E0,2.311378620E0,1.025123908E0,2.866092859E0,3.822020202E0
3.031103500E0,2.605253612E-1,2.386867051E0,-6.134103441E-1,2.478160615E0
3.041073500E0,2.969986187E0,3.026422343E0,-2.277580544E0,4.813254957E0
3.051044500E0,1.527990594E0,1.861679496E0,-3.883744025E-1,2.439557435E0
3.061014500E0,7.430271815E-1,3.779406309E-2,2.771622904E0,2.869740634E0
3.070984500E0,2.153796450E0,3.151926979E-1,-1.945076287E-1,2.185410443E0
3.080954500E0,2.878523747E0,-1.032732890E0,-5.425362432E-1,3.105926876E0
3.090924500E0,2.545923888E0,3.860957426E-1,-7.308855844E-1,2.676750288E0
3.100894500E0,-1.568067994E0,-1.423134229E0,2.153032511E0,3.019883651E0
3.110864500E0,-2.276820260E-1,-1.906347254E0,3.456261690E0,3.953700018E0
3.120834500E0,8.939947613E-1,-3.260274131E0,2.846129295E0,4.419170285E0
3.130804500E0,9.947511309E-1,-2.850550083E0,3.496381776E0,4.619507669E0
3.140775500E0,3.206163705E0,-1.472775044E0,-8.577046752E-2,3.529292933E0
3.150745500E0,1.836002911E0,-1.073022544E0,-9.691409111E-1,2.336989126E0
3.160715500E0,2.435811169E-2,8.734342700E-1,-1.585378969E0,1.810222974E0
